,Candidate,State,District,Office Type,Partisan Lean,Primary %,Won Primary,Gender,Race,Veteran?,LGBTQ?,Elected Official?,Self-Funder?,STEM?,Obama Alum?,white_pct,black_pct,hispanic_pct,nonwhite_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,Hillary_Won?,Obama_Won?
508,Mark Dent,OH,U.S. House Ohio District 16,Representative,-0.17030001000000003,0.09380000099999998,No,Male,White,Yes,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
509,Susan Moran Palmer,OH,U.S. House Ohio District 16,Representative,-0.17030001000000003,0.34630001,Yes,Female,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
510,TJ Mulloy,OH,U.S. House Ohio District 16,Representative,-0.17030001000000003,0.15539999999999998,No,Male,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
511,Janet Everhard,OH,U.S. House Ohio District 2,Representative,-0.17360001,0.34400002,No,Female,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
512,Jill Schiller,OH,U.S. House Ohio District 2,Representative,-0.17360001,0.54200001,Yes,Female,White,No,No,No,No,No,Yes,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
513,William Smith,OH,U.S. House Ohio District 2,Representative,-0.17360001,0.114,No,Male,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
514,Cody James Slatzer-Rose,OH,U.S. House Ohio District 4,Representative,-0.3123,0.16149999999999998,No,Male,White,No,No,No,No,Yes,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
515,Janet Garrett,OH,U.S. House Ohio District 4,Representative,-0.3123,0.83849998,Yes,Female,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
516,James Neu Jr.,OH,U.S. House Ohio District 5,Representative,-0.23809998999999998,0.26700001,No,Male,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
517,John Michael Galbraith,OH,U.S. House Ohio District 5,Representative,-0.23809998999999998,0.7319999699999999,Yes,Male,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
518,Shawna Roberts,OH,U.S. House Ohio District 6,Representative,-0.37610001000000004,0.745,Yes,Female,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
519,Werner Lange,OH,U.S. House Ohio District 6,Representative,-0.37610001000000004,0.255,No,Male,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
520,Ken Harbaugh,OH,U.S. House Ohio District 7,Representative,-0.2718,0.80199997,Yes,Male,White,Yes,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
521,Patrick Pikus,OH,U.S. House Ohio District 7,Representative,-0.2718,0.19799999,No,Male,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
522,Bill Ebben,OH,U.S. House Ohio District 8,Representative,-0.34779998999999995,0.12179999999999999,No,Male,White,Yes,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
523,Matthew Guyette,OH,U.S. House Ohio District 8,Representative,-0.34779998999999995,0.1363,No,Male,White,No,Yes,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
524,Ted Jones,OH,U.S. House Ohio District 8,Representative,-0.34779998999999995,0.16280001000000002,No,Male,White,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
525,Vanessa Enoch,OH,U.S. House Ohio District 8,Representative,-0.34779998999999995,0.5791,Yes,Female,Nonwhite,No,No,No,No,No,No,0.9045342828436743,0.040536098465892983,0.02532105542311672,0.09546571715632551,0.019794701022551927,0.5030208344477259,0.3764550059502653,0.1657254092536017,49741.875,0.06952285303429995,0.11824958165958804,0.8074483066072337,0.11156604860399882,0.8039127409673169,0.4822398534061072,0,1
526,Constance Johnson,OK,Governor of Oklahoma,Governor,-0.38209998999999994,0.38619999,No,Female,Nonwhite,No,No,Yes,No,No,No,0.7123861322201935,0.03490001520131007,0.08715644921969215,0.28761386777980624,0.03626629757008954,0.49718267014793854,0.3910132998429471,0.17033448739988077,45072.30263157895,0.060138764426630825,0.1460943710555908,0.8096527736810715,0.12159428055720443,0.7928325760743207,0.6398185475408189,0,0
527,Drew Edmondson,OK,Governor of Oklahoma,Governor,-0.38209998999999994,0.61380001,Yes,Male,White,Yes,No,Yes,No,No,No,0.7123861322201935,0.03490001520131007,0.08715644921969215,0.28761386777980624,0.03626629757008954,0.49718267014793854,0.3910132998429471,0.17033448739988077,45072.30263157895,0.060138764426630825,0.1460943710555908,0.8096527736810715,0.12159428055720443,0.7928325760743207,0.6398185475408189,0,0
528,Amanda Douglas,OK,U.S. House Oklahoma District 1,Representative,-0.31959999,0.32409999999999994,No,Female,White,No,No,No,No,No,No,0.7123861322201935,0.03490001520131007,0.08715644921969215,0.28761386777980624,0.03626629757008954,0.49718267014793854,0.3910132998429471,0.17033448739988077,45072.30263157895,0.060138764426630825,0.1460943710555908,0.8096527736810715,0.12159428055720443,0.7928325760743207,0.6398185475408189,0,0
529,David Matthew Hullum,OK,U.S. House Oklahoma District 1,Representative,-0.31959999,0.050199999999999995,No,Male,White,No,No,No,No,No,No,0.7123861322201935,0.03490001520131007,0.08715644921969215,0.28761386777980624,0.03626629757008954,0.49718267014793854,0.3910132998429471,0.17033448739988077,45072.30263157895,0.060138764426630825,0.1460943710555908,0.8096527736810715,0.12159428055720443,0.7928325760743207,0.6398185475408189,0,0
530,Gwendolyn Fields,OK,U.S. House Oklahoma District 1,Representative,-0.31959999,0.19620001,No,Female,White,No,No,No,No,No,No,0.7123861322201935,0.03490001520131007,0.08715644921969215,0.28761386777980624,0.03626629757008954,0.49718267014793854,0.3910132998429471,0.17033448739988077,45072.30263157895,0.060138764426630825,0.1460943710555908,0.8096527736810715,0.12159428055720443,0.7928325760743207,0.6398185475408189,0,0
531,Mark Keeter,OK,U.S. House Oklahoma District 1,Representative,-0.31959999,0.08460000000000001,No,Male,White,No,No,No,No,No,No,0.7123861322201935,0.03490001520131007,0.08715644921969215,0.28761386777980624,0.03626629757008954,0.49718267014793854,0.3910132998429471,0.17033448739988077,45072.30263157895,0.060138764426630825,0.1460943710555908,0.8096527736810715,0.12159428055720443,0.7928325760743207,0.6398185475408189,0,0
532,Tim Gilpin,OK,U.S. House Oklahoma District 1,Representative,-0.31959999,0.3448,No,Male,White,No,No,No,No,No,No,0.7123861322201935,0.03490001520131007,0.08715644921969215,0.28761386777980624,0.03626629757008954,0.49718267014793854,0.3910132998429471,0.17033448739988077,45072.30263157895,0.060138764426630825,0.1460943710555908,0.8096527736810715,0.12159428055720443,0.7928325760743207,0.6398185475408189,0,0
533,Clay Padgett,OK,U.S. House Oklahoma District 2,Representative,-0.49009997999999994,0.24230000000000002,No,Male,White,Yes,No,No,No,No,No,0.6537824082649162,0.03258862716302646,0.047896424677206346,0.3462175917350839,0.01891638381974855,0.5003955679145033,0.3802856104863146,0.1832579621469137,38725.730769230766,0.07880036648449114,0.1659979983186358,0.8453830857119374,0.15443234697690428,0.8347085441734211,0.7082568433079911,0,0
534,Elijah McIntosh,OK,U.S. House Oklahoma District 2,Representative,-0.49009997999999994,0.1902,No,Male,Nonwhite,Yes,No,No,No,No,No,0.6537824082649162,0.03258862716302646,0.047896424677206346,0.3462175917350839,0.01891638381974855,0.5003955679145033,0.3802856104863146,0.1832579621469137,38725.730769230766,0.07880036648449114,0.1659979983186358,0.8453830857119374,0.15443234697690428,0.8347085441734211,0.7082568433079911,0,0
535,Jason Nichols,OK,U.S. House Oklahoma District 2,Representative,-0.49009997999999994,0.37880001,No,Male,Nonwhite,No,No,Yes,No,Yes,No,0.6537824082649162,0.03258862716302646,0.047896424677206346,0.3462175917350839,0.01891638381974855,0.5003955679145033,0.3802856104863146,0.1832579621469137,38725.730769230766,0.07880036648449114,0.1659979983186358,0.8453830857119374,0.15443234697690428,0.8347085441734211,0.7082568433079911,0,0
536,Virginia Jenner,OK,U.S. House Oklahoma District 2,Representative,-0.49009997999999994,0.18860001,No,Female,White,No,No,No,No,No,No,0.6537824082649162,0.03258862716302646,0.047896424677206346,0.3462175917350839,0.01891638381974855,0.5003955679145033,0.3802856104863146,0.1832579621469137,38725.730769230766,0.07880036648449114,0.1659979983186358,0.8453830857119374,0.15443234697690428,0.8347085441734211,0.7082568433079911,0,0
537,Frankie Robbins,OK,U.S. House Oklahoma District 3,Representative,-0.5400999799999999,0.64839996,Yes,Male,White,No,No,No,No,Yes,No,0.7597291866577097,0.02778734036535349,0.11448000441698035,0.24027081334229014,0.048102809264110376,0.49002039903697026,0.39393062864845974,0.16786043361398456,48704.84375,0.04618744119883397,0.13502087700132145,0.7896271593444854,0.10004541745342405,0.769125546712539,0.6602755325952545,0,0
538,Murray Thibodeaux,OK,U.S. House Oklahoma District 3,Representative,-0.5400999799999999,0.35159999999999997,No,Male,White,No,No,No,No,Yes,No,0.7597291866577097,0.02778734036535349,0.11448000441698035,0.24027081334229014,0.048102809264110376,0.49002039903697026,0.39393062864845974,0.16786043361398456,48704.84375,0.04618744119883397,0.13502087700132145,0.7896271593444854,0.10004541745342405,0.769125546712539,0.6602755325952545,0,0
539,Fred Gipson,OK,U.S. House Oklahoma District 4,Representative,-0.39130001,0.30360001000000003,No,Male,White,Yes,No,Yes,No,No,No,0.724580775463251,0.045961228000616215,0.09723929118723909,0.27541922453674894,0.0391969974048857,0.5032338681526605,0.3990201527785744,0.15708022815850667,48657.53333333333,0.0558212557849385,0.13560680535252628,0.793989539809165,0.11230690672197836,0.7764323145359024,0.5244346076398417,0,0
540,Mallory Varner,OK,U.S. House Oklahoma District 4,Representative,-0.39130001,0.18610001,No,Female,White,No,No,No,No,No,No,0.724580775463251,0.045961228000616215,0.09723929118723909,0.27541922453674894,0.0391969974048857,0.5032338681526605,0.3990201527785744,0.15708022815850667,48657.53333333333,0.0558212557849385,0.13560680535252628,0.793989539809165,0.11230690672197836,0.7764323145359024,0.5244346076398417,0,0
541,Mary Brannon,OK,U.S. House Oklahoma District 4,Representative,-0.39130001,0.34360001000000007,No,Female,White,No,No,No,No,No,No,0.724580775463251,0.045961228000616215,0.09723929118723909,0.27541922453674894,0.0391969974048857,0.5032338681526605,0.3990201527785744,0.15708022815850667,48657.53333333333,0.0558212557849385,0.13560680535252628,0.793989539809165,0.11230690672197836,0.7764323145359024,0.5244346076398417,0,0
542,Roxann Klutts,OK,U.S. House Oklahoma District 4,Representative,-0.39130001,0.16670000000000001,No,Female,White,No,No,No,No,No,No,0.724580775463251,0.045961228000616215,0.09723929118723909,0.27541922453674894,0.0391969974048857,0.5032338681526605,0.3990201527785744,0.15708022815850667,48657.53333333333,0.0558212557849385,0.13560680535252628,0.793989539809165,0.11230690672197836,0.7764323145359024,0.5244346076398417,0,0
543,Eddie Porter,OK,U.S. House Oklahoma District 5,Representative,-0.1718,0.1063,No,Male,White,No,No,No,No,No,No,0.6543192762838094,0.07549451245344099,0.08554452997909247,0.34568072371619074,0.045722592829508274,0.515479124664423,0.4128341689968193,0.150992242848693,43402.666666666664,0.06880653756346958,0.14415136653672866,0.7919127916966834,0.11328911386959317,0.7647838067665447,0.4053985098162334,0,0
544,Elysabeth Britt,OK,U.S. House Oklahoma District 5,Representative,-0.1718,0.1351,No,Female,White,Yes,Yes,No,No,No,No,0.6543192762838094,0.07549451245344099,0.08554452997909247,0.34568072371619074,0.045722592829508274,0.515479124664423,0.4128341689968193,0.150992242848693,43402.666666666664,0.06880653756346958,0.14415136653672866,0.7919127916966834,0.11328911386959317,0.7647838067665447,0.4053985098162334,0,0
545,Kendra Horn,OK,U.S. House Oklahoma District 5,Representative,-0.1718,0.4384,Yes,Female,White,No,No,No,No,No,No,0.6543192762838094,0.07549451245344099,0.08554452997909247,0.34568072371619074,0.045722592829508274,0.515479124664423,0.4128341689968193,0.150992242848693,43402.666666666664,0.06880653756346958,0.14415136653672866,0.7919127916966834,0.11328911386959317,0.7647838067665447,0.4053985098162334,0,0
546,Leona Kelley-Leonard,OK,U.S. House Oklahoma District 5,Representative,-0.1718,0.084200001,No,Female,White,No,No,No,No,No,No,0.6543192762838094,0.07549451245344099,0.08554452997909247,0.34568072371619074,0.045722592829508274,0.515479124664423,0.4128341689968193,0.150992242848693,43402.666666666664,0.06880653756346958,0.14415136653672866,0.7919127916966834,0.11328911386959317,0.7647838067665447,0.4053985098162334,0,0
547,Tom Guild,OK,U.S. House Oklahoma District 5,Representative,-0.1718,0.1791,No,Male,White,No,No,No,No,No,No,0.6543192762838094,0.07549451245344099,0.08554452997909247,0.34568072371619074,0.045722592829508274,0.515479124664423,0.4128341689968193,0.150992242848693,43402.666666666664,0.06880653756346958,0.14415136653672866,0.7919127916966834,0.11328911386959317,0.7647838067665447,0.4053985098162334,0,0
548,Tyson Todd Meade,OK,U.S. House Oklahoma District 5,Representative,-0.1718,0.056900001,No,Male,White,No,Yes,No,No,No,No,0.6543192762838094,0.07549451245344099,0.08554452997909247,0.34568072371619074,0.045722592829508274,0.515479124664423,0.4128341689968193,0.150992242848693,43402.666666666664,0.06880653756346958,0.14415136653672866,0.7919127916966834,0.11328911386959317,0.7647838067665447,0.4053985098162334,0,0
